	GeneID1	GeneID2	Prots1list	Prots2list	Lv_support_unified	Lv_support_list	SupportedBy_unified	SupportedBy_list	Identity_min	Identity_max	Identity_list	e_val_min	e_val_max	e_val_list
4576	ENSG00000174607	V3C99_006605	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW25310.1', 'XGW25309.1', 'XGW25310.1', 'XGW25309.1', 'XGW25310.1', 'XGW25309.1', 'XGW25310.1', 'XGW25309.1', 'XGW25310.1', 'XGW25309.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	22.901	22.901	[22.901, 22.901, 22.901, 22.901, 22.901, 22.901, 22.901, 22.901, 22.901, 22.901]	2.9e-32	2.9e-32	[2.9e-32, 2.9e-32, 2.9e-32, 2.9e-32, 2.9e-32, 2.9e-32, 2.9e-32, 2.9e-32, 2.9e-32, 2.9e-32]
4577	ENSG00000174607	V3C99_006942	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW25934.1', 'XGW25935.1', 'XGW25934.1', 'XGW25935.1', 'XGW25934.1', 'XGW25935.1', 'XGW25934.1', 'XGW25935.1', 'XGW25934.1', 'XGW25935.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	27.212	27.212	[27.212, 27.212, 27.212, 27.212, 27.212, 27.212, 27.212, 27.212, 27.212, 27.212]	5.3399999999999995e-30	5.8e-30	[5.3399999999999995e-30, 5.8e-30, 5.3399999999999995e-30, 5.8e-30, 5.3399999999999995e-30, 5.8e-30, 5.3399999999999995e-30, 5.8e-30, 5.3399999999999995e-30, 5.8e-30]
4578	ENSG00000174607	V3C99_007068	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW26164.1', 'XGW26163.1', 'XGW26164.1', 'XGW26163.1', 'XGW26164.1', 'XGW26163.1', 'XGW26164.1', 'XGW26163.1', 'XGW26164.1', 'XGW26163.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	28.673	28.673	[28.673, 28.673, 28.673, 28.673, 28.673, 28.673, 28.673, 28.673, 28.673, 28.673]	2.08e-39	2.08e-39	[2.08e-39, 2.08e-39, 2.08e-39, 2.08e-39, 2.08e-39, 2.08e-39, 2.08e-39, 2.08e-39, 2.08e-39, 2.08e-39]
4579	ENSG00000174607	V3C99_007069	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW26165.1', 'XGW26165.1', 'XGW26165.1', 'XGW26165.1', 'XGW26165.1']	2	[2, 2, 2, 2, 2]	['B', 'S']	[['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B']]	25.941	25.941	[25.941, 25.941, 25.941, 25.941, 25.941]	6.309999999999999e-41	6.309999999999999e-41	[6.309999999999999e-41, 6.309999999999999e-41, 6.309999999999999e-41, 6.309999999999999e-41, 6.309999999999999e-41]
4580	ENSG00000174607	V3C99_007209	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW26404.1', 'XGW26405.1', 'XGW26404.1', 'XGW26405.1', 'XGW26404.1', 'XGW26405.1', 'XGW26404.1', 'XGW26405.1', 'XGW26404.1', 'XGW26405.1']	2	[1, 2, 1, 2, 1, 2, 1, 2, 1, 2]	['O', 'S']	[['O'], ['O', 'S'], ['O'], ['O', 'S'], ['O'], ['O', 'S'], ['O'], ['O', 'S'], ['O'], ['O', 'S']]	26.054	26.054	[26.054, 26.054, 26.054, 26.054, 26.054, 26.054, 26.054, 26.054, 26.054, 26.054]	7.549999999999999e-42	8.509999999999999e-42	[7.549999999999999e-42, 8.509999999999999e-42, 7.549999999999999e-42, 8.509999999999999e-42, 7.549999999999999e-42, 8.509999999999999e-42, 7.549999999999999e-42, 8.509999999999999e-42, 7.549999999999999e-42, 8.509999999999999e-42]
4581	ENSG00000174607	V3C99_007211	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW26410.1', 'XGW26409.1', 'XGW26410.1', 'XGW26409.1', 'XGW26410.1', 'XGW26409.1', 'XGW26410.1', 'XGW26409.1', 'XGW26410.1', 'XGW26409.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	26.443	26.443	[26.443, 26.443, 26.443, 26.443, 26.443, 26.443, 26.443, 26.443, 26.443, 26.443]	1.51e-36	1.85e-36	[1.85e-36, 1.51e-36, 1.85e-36, 1.51e-36, 1.85e-36, 1.51e-36, 1.85e-36, 1.51e-36, 1.85e-36, 1.51e-36]
4582	ENSG00000174607	V3C99_007213	['NP_001121646', 'NP_001121646', 'NP_001121646', 'NP_001121646', 'NP_001121646', 'NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_001309043', 'NP_001309043', 'NP_001309043', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_003351', 'NP_003351', 'NP_003351', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309042', 'NP_001309042', 'NP_001309042', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041', 'NP_001309041', 'NP_001309041', 'NP_001309041', 'NP_001309041', 'NP_001309041']	['XGW26413.1', 'XGW26415.1', 'XGW26417.1', 'XGW26419.1', 'XGW26418.1', 'XGW26416.1', 'XGW26414.1', 'XGW26413.1', 'XGW26415.1', 'XGW26417.1', 'XGW26419.1', 'XGW26418.1', 'XGW26416.1', 'XGW26414.1', 'XGW26413.1', 'XGW26415.1', 'XGW26417.1', 'XGW26419.1', 'XGW26418.1', 'XGW26416.1', 'XGW26414.1', 'XGW26413.1', 'XGW26415.1', 'XGW26417.1', 'XGW26419.1', 'XGW26418.1', 'XGW26416.1', 'XGW26414.1', 'XGW26413.1', 'XGW26415.1', 'XGW26417.1', 'XGW26419.1', 'XGW26418.1', 'XGW26416.1', 'XGW26414.1']	2	[2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O'], ['O'], ['O'], ['O'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O'], ['O'], ['O'], ['O'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O'], ['O'], ['O'], ['O'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O'], ['O'], ['O'], ['O'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O'], ['O'], ['O'], ['O'], ['O', 'S']]	23.636	25.825	[25.825, 23.636, 23.977, 23.977, 23.791, 23.695, 25.567, 25.825, 23.636, 23.977, 23.977, 23.791, 23.695, 25.567, 25.825, 23.636, 23.977, 23.977, 23.791, 23.695, 25.567, 25.825, 23.636, 23.977, 23.977, 23.791, 23.695, 25.567, 25.825, 23.636, 23.977, 23.977, 23.791, 23.695, 25.567]	2.33e-39	9.570000000000001e-32	[2.33e-39, 2.06e-32, 2.32e-35, 3.16e-35, 3.47e-33, 9.570000000000001e-32, 7.020000000000001e-37, 2.33e-39, 2.06e-32, 2.32e-35, 3.16e-35, 3.47e-33, 9.570000000000001e-32, 7.020000000000001e-37, 2.33e-39, 2.06e-32, 2.32e-35, 3.16e-35, 3.47e-33, 9.570000000000001e-32, 7.020000000000001e-37, 2.33e-39, 2.06e-32, 2.32e-35, 3.16e-35, 3.47e-33, 9.570000000000001e-32, 7.020000000000001e-37, 2.33e-39, 2.06e-32, 2.32e-35, 3.16e-35, 3.47e-33, 9.570000000000001e-32, 7.020000000000001e-37]
4583	ENSG00000174607	V3C99_007214	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW26421.1', 'XGW26420.1', 'XGW26421.1', 'XGW26420.1', 'XGW26421.1', 'XGW26420.1', 'XGW26421.1', 'XGW26420.1', 'XGW26421.1', 'XGW26420.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	26.2	27.208	[27.208, 26.2, 27.208, 26.2, 27.208, 26.2, 27.208, 26.2, 27.208, 26.2]	2.0099999999999999e-38	1.45e-37	[1.45e-37, 2.0099999999999999e-38, 1.45e-37, 2.0099999999999999e-38, 1.45e-37, 2.0099999999999999e-38, 1.45e-37, 2.0099999999999999e-38, 1.45e-37, 2.0099999999999999e-38]
4584	ENSG00000174607	V3C99_007216	['NP_001121646', 'NP_001121646', 'NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041', 'NP_001309041', 'NP_001309041']	['XGW26426.1', 'XGW26425.1', 'XGW26423.1', 'XGW26424.1', 'XGW26426.1', 'XGW26425.1', 'XGW26423.1', 'XGW26424.1', 'XGW26426.1', 'XGW26425.1', 'XGW26423.1', 'XGW26424.1', 'XGW26426.1', 'XGW26425.1', 'XGW26423.1', 'XGW26424.1', 'XGW26426.1', 'XGW26425.1', 'XGW26423.1', 'XGW26424.1']	2	[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1]	['O', 'S']	[['O'], ['O'], ['O', 'S'], ['O'], ['O'], ['O'], ['O', 'S'], ['O'], ['O'], ['O'], ['O', 'S'], ['O'], ['O'], ['O'], ['O', 'S'], ['O'], ['O'], ['O'], ['O', 'S'], ['O']]	22.505	24.67	[24.67, 22.505, 23.93, 23.782, 24.67, 22.505, 23.93, 23.782, 24.67, 22.505, 23.93, 23.782, 24.67, 22.505, 23.93, 23.782, 24.67, 22.505, 23.93, 23.782]	1.02e-34	6.49e-27	[1.06e-31, 6.49e-27, 1.02e-34, 1.26e-33, 1.06e-31, 6.49e-27, 1.02e-34, 1.26e-33, 1.06e-31, 6.49e-27, 1.02e-34, 1.26e-33, 1.06e-31, 6.49e-27, 1.02e-34, 1.26e-33, 1.06e-31, 6.49e-27, 1.02e-34, 1.26e-33]
4585	ENSG00000174607	V3C99_007540	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW27032.1', 'XGW27032.1', 'XGW27032.1', 'XGW27032.1', 'XGW27032.1']	3	[3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	26.613	26.613	[26.613, 26.613, 26.613, 26.613, 26.613]	4e-43	4e-43	[4e-43, 4e-43, 4e-43, 4e-43, 4e-43]
4586	ENSG00000174607	V3C99_007735	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW27367.1', 'XGW27367.1', 'XGW27367.1', 'XGW27367.1', 'XGW27367.1']	1	[1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B']]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0]
4587	ENSG00000174607	V3C99_007737	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW27370.1', 'XGW27369.1', 'XGW27370.1', 'XGW27369.1', 'XGW27370.1', 'XGW27369.1', 'XGW27370.1', 'XGW27369.1', 'XGW27370.1', 'XGW27369.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]	['B', 'O']	[['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B']]	25.819	25.819	[25.819, 25.819, 25.819, 25.819, 25.819, 25.819, 25.819, 25.819, 25.819, 25.819]	6.2300000000000005e-37	6.2300000000000005e-37	[6.2300000000000005e-37, 6.2300000000000005e-37, 6.2300000000000005e-37, 6.2300000000000005e-37, 6.2300000000000005e-37, 6.2300000000000005e-37, 6.2300000000000005e-37, 6.2300000000000005e-37, 6.2300000000000005e-37, 6.2300000000000005e-37]
4588	ENSG00000174607	V3C99_007741	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW27377.1', 'XGW27377.1', 'XGW27377.1', 'XGW27377.1', 'XGW27377.1']	1	[1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B']]	22.863	22.863	[22.863, 22.863, 22.863, 22.863, 22.863]	7.2699999999999995e-28	7.2699999999999995e-28	[7.2699999999999995e-28, 7.2699999999999995e-28, 7.2699999999999995e-28, 7.2699999999999995e-28, 7.2699999999999995e-28]
4589	ENSG00000174607	V3C99_007919	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW27702.1', 'XGW27702.1', 'XGW27702.1', 'XGW27702.1', 'XGW27702.1']	2	[2, 2, 2, 2, 2]	['B', 'O']	[['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B']]	26.358	26.358	[26.358, 26.358, 26.358, 26.358, 26.358]	1.3499999999999999e-34	1.3499999999999999e-34	[1.3499999999999999e-34, 1.3499999999999999e-34, 1.3499999999999999e-34, 1.3499999999999999e-34, 1.3499999999999999e-34]
4590	ENSG00000174607	V3C99_012650	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW11316.1', 'XGW11316.1', 'XGW11316.1', 'XGW11316.1', 'XGW11316.1']	1	[1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S']]	29.02	29.02	[29.02, 29.02, 29.02, 29.02, 29.02]	2.5400000000000002e-57	2.5400000000000002e-57	[2.5400000000000002e-57, 2.5400000000000002e-57, 2.5400000000000002e-57, 2.5400000000000002e-57, 2.5400000000000002e-57]
4591	ENSG00000174607	V3C99_012939	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW11866.1', 'XGW11866.1', 'XGW11866.1', 'XGW11866.1', 'XGW11866.1']	1	[1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O']]	22.948	22.948	[22.948, 22.948, 22.948, 22.948, 22.948]	6.540000000000001e-35	6.540000000000001e-35	[6.540000000000001e-35, 6.540000000000001e-35, 6.540000000000001e-35, 6.540000000000001e-35, 6.540000000000001e-35]
4592	ENSG00000174607	V3C99_012940	['NP_001121646', 'NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041', 'NP_001309041']	['XGW11869.1', 'XGW11868.1', 'XGW11870.1', 'XGW11869.1', 'XGW11868.1', 'XGW11870.1', 'XGW11869.1', 'XGW11868.1', 'XGW11870.1', 'XGW11869.1', 'XGW11868.1', 'XGW11870.1', 'XGW11869.1', 'XGW11868.1', 'XGW11870.1']	2	[1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2]	['O', 'S']	[['O'], ['O'], ['O', 'S'], ['O'], ['O'], ['O', 'S'], ['O'], ['O'], ['O', 'S'], ['O'], ['O'], ['O', 'S'], ['O'], ['O'], ['O', 'S']]	24.176	24.542	[24.176, 24.404, 24.542, 24.176, 24.404, 24.542, 24.176, 24.404, 24.542, 24.176, 24.404, 24.542, 24.176, 24.404, 24.542]	5.63e-37	2.68e-33	[2.68e-33, 1.7900000000000002e-33, 5.63e-37, 2.68e-33, 1.7900000000000002e-33, 5.63e-37, 2.68e-33, 1.7900000000000002e-33, 5.63e-37, 2.68e-33, 1.7900000000000002e-33, 5.63e-37, 2.68e-33, 1.7900000000000002e-33, 5.63e-37]
4593	ENSG00000174607	V3C99_012941	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW11871.1', 'XGW11871.1', 'XGW11871.1', 'XGW11871.1', 'XGW11871.1']	2	[2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	23.783	23.783	[23.783, 23.783, 23.783, 23.783, 23.783]	1.08e-36	1.08e-36	[1.08e-36, 1.08e-36, 1.08e-36, 1.08e-36, 1.08e-36]
4594	ENSG00000174607	V3C99_013009	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW11992.1', 'XGW11993.1', 'XGW11992.1', 'XGW11993.1', 'XGW11992.1', 'XGW11993.1', 'XGW11992.1', 'XGW11993.1', 'XGW11992.1', 'XGW11993.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	22.807	22.807	[22.807, 22.807, 22.807, 22.807, 22.807, 22.807, 22.807, 22.807, 22.807, 22.807]	2.01e-33	2.06e-33	[2.06e-33, 2.01e-33, 2.06e-33, 2.01e-33, 2.06e-33, 2.01e-33, 2.06e-33, 2.01e-33, 2.06e-33, 2.01e-33]
4595	ENSG00000174607	V3C99_014204	['NP_001121646', 'NP_001121646', 'NP_001309043', 'NP_001309043', 'NP_003351', 'NP_003351', 'NP_001309042', 'NP_001309042', 'NP_001309041', 'NP_001309041']	['XGW01929.1', 'XGW01930.1', 'XGW01929.1', 'XGW01930.1', 'XGW01929.1', 'XGW01930.1', 'XGW01929.1', 'XGW01930.1', 'XGW01929.1', 'XGW01930.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	25.29	25.29	[25.29, 25.29, 25.29, 25.29, 25.29, 25.29, 25.29, 25.29, 25.29, 25.29]	3.19e-44	3.19e-44	[3.19e-44, 3.19e-44, 3.19e-44, 3.19e-44, 3.19e-44, 3.19e-44, 3.19e-44, 3.19e-44, 3.19e-44, 3.19e-44]
4596	ENSG00000174607	V3C99_016010	['NP_001121646', 'NP_001309043', 'NP_003351', 'NP_001309042', 'NP_001309041']	['XGW05292.1', 'XGW05292.1', 'XGW05292.1', 'XGW05292.1', 'XGW05292.1']	2	[2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	27.833	27.833	[27.833, 27.833, 27.833, 27.833, 27.833]	3.1699999999999997e-42	3.1699999999999997e-42	[3.1699999999999997e-42, 3.1699999999999997e-42, 3.1699999999999997e-42, 3.1699999999999997e-42, 3.1699999999999997e-42]
4597	ENSG00000174640	V3C99_001827	['NP_005621', 'NP_005621']	['XGW16681.1', 'XGW16682.1']	2	[2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S']]	28.914	28.914	[28.914, 28.914]	3.52e-70	3.52e-70	[3.52e-70, 3.52e-70]
4598	ENSG00000174640	V3C99_019118	['NP_005621']	['XGW35663.1']	1	[1]	['O']	[['O']]	29.439	29.439	[29.439]	2.9e-75	2.9e-75	[2.9e-75]
4599	ENSG00000174669	V3C99_006581	['NP_001287797', 'NP_001523', 'NP_001287798']	['XGW25273.1', 'XGW25273.1', 'XGW25273.1']	2	[2, 2, 1]	['B', 'O']	[['O', 'B'], ['O', 'B'], ['B']]	26.506	26.566	[26.566, 26.566, 26.506]	6.98e-35	2.48e-13	[6.98e-35, 6.98e-35, 2.48e-13]
4600	ENSG00000174669	V3C99_006620	['NP_001287797', 'NP_001287797', 'NP_001287797', 'NP_001287797', 'NP_001287797', 'NP_001523', 'NP_001523', 'NP_001523', 'NP_001523', 'NP_001523', 'NP_001287798', 'NP_001287798', 'NP_001287798', 'NP_001287798', 'NP_001287798']	['XGW25333.1', 'XGW25332.1', 'XGW25334.1', 'XGW25330.1', 'XGW25331.1', 'XGW25333.1', 'XGW25332.1', 'XGW25334.1', 'XGW25330.1', 'XGW25331.1', 'XGW25331.1', 'XGW25333.1', 'XGW25332.1', 'XGW25330.1', 'XGW25334.1']	2	[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]	['B', 'O']	[['B'], ['B'], ['O', 'B'], ['B'], ['B'], ['B'], ['B'], ['O', 'B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B']]	0.0	30.709	[0.0, 28.758, 29.039, 0.0, 0.0, 0.0, 28.758, 29.039, 0.0, 0.0, 0.0, 0.0, 30.709, 0.0, 30.709]	0.0	3.56e-18	[0.0, 8.7e-36, 4.17e-36, 0.0, 0.0, 0.0, 8.7e-36, 4.17e-36, 0.0, 0.0, 0.0, 0.0, 2e-18, 0.0, 3.56e-18]
4601	ENSG00000174669	V3C99_008121	['NP_001287797', 'NP_001287797', 'NP_001287797', 'NP_001523', 'NP_001523', 'NP_001523']	['XGW28059.1', 'XGW28061.1', 'XGW28060.1', 'XGW28059.1', 'XGW28061.1', 'XGW28060.1']	1	[1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	24.153	24.411	[24.411, 24.411, 24.153, 24.411, 24.411, 24.153]	1.12e-19	1.36e-16	[1.12e-19, 1.12e-19, 1.36e-16, 1.12e-19, 1.12e-19, 1.36e-16]
4602	ENSG00000174669	V3C99_008875	['NP_001287797', 'NP_001287797', 'NP_001523', 'NP_001523', 'NP_001287798', 'NP_001287798']	['XGW29398.1', 'XGW29399.1', 'XGW29398.1', 'XGW29399.1', 'XGW29399.1', 'XGW29398.1']	2	[1, 2, 1, 2, 1, 1]	['B', 'O']	[['B'], ['O', 'B'], ['B'], ['O', 'B'], ['B'], ['B']]	25.934	26.122	[25.934, 25.935, 25.934, 25.935, 26.122, 26.122]	2.3800000000000003e-31	2.29e-15	[2.3800000000000003e-31, 2.8299999999999997e-30, 2.3800000000000003e-31, 2.8299999999999997e-30, 1.63e-15, 2.29e-15]
4603	ENSG00000174669	V3C99_008876	['NP_001287797', 'NP_001287797', 'NP_001287797', 'NP_001287797', 'NP_001523', 'NP_001523', 'NP_001523', 'NP_001523', 'NP_001287798', 'NP_001287798', 'NP_001287798', 'NP_001287798']	['XGW29401.1', 'XGW29403.1', 'XGW29400.1', 'XGW29402.1', 'XGW29401.1', 'XGW29403.1', 'XGW29400.1', 'XGW29402.1', 'XGW29403.1', 'XGW29402.1', 'XGW29401.1', 'XGW29400.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B']]	25.275	25.714	[25.495, 25.495, 25.275, 25.495, 25.495, 25.495, 25.275, 25.495, 25.714, 25.714, 25.714, 25.714]	6.14e-32	3.38e-16	[1.7500000000000001e-31, 6.14e-32, 1.5000000000000001e-31, 1.45e-31, 1.7500000000000001e-31, 6.14e-32, 1.5000000000000001e-31, 1.45e-31, 3.13e-16, 3.38e-16, 3.1e-16, 3.1e-16]
4604	ENSG00000174669	V3C99_017588	['NP_001287797', 'NP_001523', 'NP_001287798']	['XGW33235.1', 'XGW33235.1', 'XGW33235.1']	2	[2, 2, 1]	['B', 'O']	[['O', 'B'], ['O', 'B'], ['B']]	25.926	25.974	[25.974, 25.974, 25.926]	5.69e-35	5.98e-14	[5.69e-35, 5.69e-35, 5.98e-14]
4605	ENSG00000174669	V3C99_018903	['NP_001287797', 'NP_001287797', 'NP_001287797', 'NP_001523', 'NP_001523', 'NP_001523', 'NP_001287798', 'NP_001287798', 'NP_001287798']	['XGW35251.1', 'XGW35252.1', 'XGW35250.1', 'XGW35251.1', 'XGW35252.1', 'XGW35250.1', 'XGW35251.1', 'XGW35252.1', 'XGW35250.1']	2	[2, 2, 2, 2, 2, 2, 1, 1, 1]	['B', 'O']	[['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['O', 'B'], ['B'], ['B'], ['B']]	26.908	27.273	[27.273, 27.273, 27.273, 27.273, 27.273, 27.273, 26.908, 26.908, 26.908]	5.61e-45	2.9600000000000004e-21	[5.61e-45, 6.8e-45, 6.8e-45, 5.61e-45, 6.8e-45, 6.8e-45, 2.9600000000000004e-21, 2.6300000000000002e-21, 2.6300000000000002e-21]
4606	ENSG00000174684	V3C99_001262	['NP_006867', 'NP_006867']	['XGW15678.1', 'XGW15677.1']	1	[1, 1]	['B']	[['B'], ['B']]	0.0	0.0	[0.0, 0.0]	0.0	0.0	[0.0, 0.0]
4607	ENSG00000174684	V3C99_010049	['NP_006867', 'NP_006867', 'NP_006867']	['XGW31579.1', 'XGW31577.1', 'XGW31578.1']	3	[3, 3, 2]	['B', 'F', 'O']	[['O', 'F', 'B'], ['O', 'F', 'B'], ['F', 'B']]	22.043	23.853	[22.043, 22.043, 23.853]	5.26e-15	9.42e-11	[5.26e-15, 5.26e-15, 9.42e-11]
4608	ENSG00000174876	V3C99_016097	['NP_001008219', 'NP_001008219', 'NP_001008219', 'NP_001008219', 'NP_001008219', 'NP_001008219', 'NP_001373854', 'NP_001373854', 'NP_001373854', 'NP_001373854', 'NP_001373854', 'NP_001373854']	['XGW05469.1', 'XGW05470.1', 'XGW05471.1', 'XGW05468.1', 'XGW05466.1', 'XGW05467.1', 'XGW05469.1', 'XGW05470.1', 'XGW05471.1', 'XGW05468.1', 'XGW05466.1', 'XGW05467.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	44.727	44.727	[44.727, 44.727, 44.727, 44.727, 44.727, 44.727, 44.727, 44.727, 44.727, 44.727, 44.727, 44.727]	5.66e-134	6.34e-134	[5.66e-134, 5.66e-134, 5.66e-134, 5.66e-134, 6.34e-134, 5.66e-134, 5.66e-134, 5.66e-134, 5.66e-134, 5.66e-134, 6.34e-134, 5.66e-134]
